date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:46	10523/10523	---M--	200	added ('OK')	image/png	etag:%227a1a6c3a8a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20dex.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20dex.png	(from https://bencoineth.com/)
15:52:47	129069/129069	---M--	200	added ('OK')	image/png	etag:%22f532e53a8a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20medium.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20medium.png	(from https://bencoineth.com/)
15:52:48	183686/183686	---M--	200	added ('OK')	image/png	etag:%2239c49f3d8a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20uni.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20uni.png	(from https://bencoineth.com/)
15:52:49	350935/350935	---M--	200	added ('OK')	image/png	etag:%2234ad1b3d8a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20twitter.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20twitter.png	(from https://bencoineth.com/)
15:52:49	52783/52783	---M--	200	added ('OK')	image/png	etag:%22a5bf7398a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20cmc.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20cmc.png	(from https://bencoineth.com/)
15:52:52	82495/82495	---M--	200	added ('OK')	image/png	etag:%228b9d203e8a8fd91:0%22	https://bencoineth.com/assets/img/BenCg.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/BenCg.png	(from https://bencoineth.com/)
15:52:52	149602/149602	---M--	200	added ('OK')	image/webp	etag:%22f37793b8a8fd91:0%22	https://bencoineth.com/assets/img/Ben%20new.webp	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Ben%20new.webp	(from https://bencoineth.com/)
15:52:53	9286/9286	---M--	200	added ('OK')	image/png	etag:%22542ba2408a8fd91:0%22	https://bencoineth.com/assets/img/Etherscan.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Etherscan.png	(from https://bencoineth.com/)
15:52:54	9519/9519	---M--	200	added ('OK')	image/png	etag:%2224e132418a8fd91:0%22	https://bencoineth.com/assets/img/Uni2.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Uni2.png	(from https://bencoineth.com/)
15:52:55	8632/8632	---M--	200	added ('OK')	image/png	etag:%22fb7a963f8a8fd91:0%22	https://bencoineth.com/assets/img/Dex2.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Dex2.png	(from https://bencoineth.com/)
15:52:56	13623/13623	---M--	200	added ('OK')	image/png	etag:%22a028933e8a8fd91:0%22	https://bencoineth.com/assets/img/Cg2.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Cg2.png	(from https://bencoineth.com/)
15:52:59	12579/12579	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jul%202023%2008:53:01%20GMT	https://bencoineth.com/%22https://cdn.bootstrapstudio.io/placeholders/1400x800.png%22	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/_https_/cdn.bootstrapstudio.io/placeholders/1400x800.14.delayed	(from https://bencoineth.com/)
15:53:01	116838/116838	---M--	200	added ('OK')	image/png	etag:%22279b5c398a8fd91:0%22	https://bencoineth.com/assets/img/B%20bnw.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/B%20bnw.png	(from https://bencoineth.com/)
15:53:02	204385/204385	---M--	200	added ('OK')	image/png	etag:%22302b1f3f8a8fd91:0%22	https://bencoineth.com/assets/img/Cmc2.png	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/img/Cmc2.png	(from https://bencoineth.com/)
15:53:02	80372/80372	---M-Z	200	added ('OK')	application/javascript	etag:%2280204f348a8fd91:0%22	https://bencoineth.com/assets/bootstrap/js/bootstrap.min.js	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/bootstrap/js/bootstrap.min.js	(from https://bencoineth.com/)
15:53:03	14690/14690	---M-Z	200	added ('OK')	application/javascript	etag:%220a64428a8fd91:0%22	https://bencoineth.com/assets/js/aos.min.js	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/js/aos.min.js	(from https://bencoineth.com/)
15:53:04	941/941	---M--	200	added ('OK')	application/javascript	etag:%2212ead7428a8fd91:0%22	https://bencoineth.com/assets/js/bs-init.js	D:/ToolKits/CloneWebsite/Cloned/BECOIN/bencoineth.com/assets/js/bs-init.js	(from https://bencoineth.com/)
