date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:07:29	3850/3850	---MCZ	200	added ('OK')	application/javascript	etag:W/%225cec734f49ecf1bc65ae79de52aa7123%22	https://www.seda.xyz/_next/static/chunks/webpack-2f9fc3b38564194e.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/webpack-2f9fc3b38564194e.js	(from https://www.seda.xyz/)
16:07:29	141052/141052	---MCZ	200	added ('OK')	application/javascript	etag:W/%227fc4bed6b4319c62343f0bf5db91a5bb%22	https://www.seda.xyz/_next/static/chunks/framework-2c79e2a64abdb08b.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/framework-2c79e2a64abdb08b.js	(from https://www.seda.xyz/)
16:07:29	108737/108737	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae14341757dcd84b7979bbc5726c45e7%22	https://www.seda.xyz/_next/static/chunks/main-e27c278221c16b82.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/main-e27c278221c16b82.js	(from https://www.seda.xyz/)
16:07:30	482372/482372	---MCZ	200	added ('OK')	application/javascript	etag:W/%227775c0feb508ebe9cc581d2eef239377%22	https://www.seda.xyz/_next/static/chunks/pages/_app-1452a169e6ff87f9.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/pages/_app-1452a169e6ff87f9.js	(from https://www.seda.xyz/)
16:07:30	18987/18987	---MCZ	200	added ('OK')	application/javascript	etag:W/%2280bab06dd38e74e40642c17aecf1f5c8%22	https://www.seda.xyz/_next/static/chunks/981-88823c261c564ecf.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/981-88823c261c564ecf.js	(from https://www.seda.xyz/)
16:07:30	16655/16655	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e3c5cf72f3844fdc5f849c4603103785%22	https://www.seda.xyz/_next/static/chunks/129-e0894347174eeec2.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/129-e0894347174eeec2.js	(from https://www.seda.xyz/)
16:07:30	1351/1351	---MCZ	200	added ('OK')	application/javascript	etag:W/%2276b84fcf0b1330a689c9cbfdf0dcf939%22	https://www.seda.xyz/_next/static/chunks/pages/index-728178efe5e7dc0a.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/chunks/pages/index-728178efe5e7dc0a.js	(from https://www.seda.xyz/)
16:07:31	1331/1331	---MCZ	200	added ('OK')	application/javascript	etag:W/%226c7da8f050c0dcee8e00beb7f4a2730c%22	https://www.seda.xyz/_next/static/Fta0WgkyF6ypvTYuPsIJg/_buildManifest.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/Fta0WgkyF6ypvTYuPsIJg/_buildManifest.js	(from https://www.seda.xyz/)
16:07:31	286/286	---M--	200	added ('OK')	application/javascript	etag:%22e8499fdda766770664225bea441337ee%22	https://www.seda.xyz/_next/static/Fta0WgkyF6ypvTYuPsIJg/_ssgManifest.js	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/static/Fta0WgkyF6ypvTYuPsIJg/_ssgManifest.js	(from https://www.seda.xyz/)
16:07:31	120623/120623	---M--	200	added ('OK')	image/png	etag:%22aeae410decdb8c7f9c4a894c3b8a0431%22	https://www.seda.xyz/images/footer/footer-image.png	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/images/footer/footer-image.png	(from https://www.seda.xyz/)
16:07:32	5091/5091	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202023%2022:08:55%20GMT	https://www.seda.xyz/_next/image?url=%2Fimages%2Fhome%2Fbanner-title-1.png&w=3840&q=75	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/banner-title-1d30c.png	(from https://www.seda.xyz/)
16:07:32	4402/4402	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202023%2022:08:54%20GMT	https://www.seda.xyz/_next/image?url=%2Fimages%2Fhome%2Fbanner-title-2.png&w=3840&q=75	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/banner-title-20659.png	(from https://www.seda.xyz/)
16:07:32	4682/4682	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Jul%202023%2022:08:52%20GMT	https://www.seda.xyz/_next/image?url=%2Fimages%2Fhome%2Fbanner-title-3.png&w=3840&q=75	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/_next/banner-title-3bb12.png	(from https://www.seda.xyz/)
16:07:33	43255/43255	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226501ed68a87cff4f38ef80cbd7eaf0be%22	https://www.seda.xyz/fonts/formular-medium.eot	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-medium.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:33	43255/43255	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226501ed68a87cff4f38ef80cbd7eaf0be%22	https://www.seda.xyz/fonts/formular-medium.eot?	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-mediumd41d.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:33	36576/36576	---M--	200	added ('OK')	font/woff2	etag:%225c446b0c53b380fe76488b111ca262fb%22	https://www.seda.xyz/fonts/formular-medium.woff2	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-medium.woff2	(from https://www.seda.xyz/fonts/styles.css)
16:07:34	49936/49936	---M--	200	added ('OK')	font/woff	etag:%22d55877997f6b82ab8503ad7ff70b5b7d%22	https://www.seda.xyz/fonts/formular-medium.woff	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-medium.woff	(from https://www.seda.xyz/fonts/styles.css)
16:07:35	43579/43579	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2252499ca2748d3866f06ea5a489f55bfd%22	https://www.seda.xyz/fonts/formular-regular.eot	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-regular.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:35	43579/43579	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2252499ca2748d3866f06ea5a489f55bfd%22	https://www.seda.xyz/fonts/formular-regular.eot?	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-regulard41d.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:35	37052/37052	---M--	200	added ('OK')	font/woff2	etag:%22d3c284590997bf534ee470845dd78cd8%22	https://www.seda.xyz/fonts/formular-regular.woff2	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-regular.woff2	(from https://www.seda.xyz/fonts/styles.css)
16:07:36	50200/50200	---M--	200	added ('OK')	font/woff	etag:%22f0d611740faceac088867366d26e9f9b%22	https://www.seda.xyz/fonts/formular-regular.woff	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-regular.woff	(from https://www.seda.xyz/fonts/styles.css)
16:07:37	42799/42799	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2278137fa42686373b6603782d4a9acbe7%22	https://www.seda.xyz/fonts/formular-light.eot	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-light.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:37	42799/42799	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2278137fa42686373b6603782d4a9acbe7%22	https://www.seda.xyz/fonts/formular-light.eot?	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-lightd41d.eot	(from https://www.seda.xyz/fonts/styles.css)
16:07:37	36432/36432	---M--	200	added ('OK')	font/woff2	etag:%22acd3d56193816fcf4e16cfe267acf10a%22	https://www.seda.xyz/fonts/formular-light.woff2	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-light.woff2	(from https://www.seda.xyz/fonts/styles.css)
16:07:38	49476/49476	---M--	200	added ('OK')	font/woff	etag:%22dd4be936d4badc84803777ea0abb8208%22	https://www.seda.xyz/fonts/formular-light.woff	D:/ToolKits/CloneWebsite/Cloned/www.seda.xyz/www.seda.xyz/fonts/formular-light.woff	(from https://www.seda.xyz/fonts/styles.css)
